"G_Pilot_True",1537,618
"G_Pilot_False",90,698
"G_Not_Sure",2620,4437
"CP_Pilot_True",1286,480
"CP_Pilot_False",1621,4312
"CP_Not_Sure",1340,961
"design",12,0.02
"G_Pilot_True",1617,585
"G_Pilot_False",113,639
"G_Not_Sure",2956,4090
"CP_Pilot_True",1181,387
"CP_Pilot_False",2072,4072
"CP_Not_Sure",1433,855
"design",14,0.02
"G_Pilot_True",2486,470
"G_Pilot_False",207,654
"G_Not_Sure",3287,2896
"CP_Pilot_True",1058,128
"CP_Pilot_False",3397,3500
"CP_Not_Sure",1525,392
"design",16,0.02
"G_Pilot_True",2375,509
"G_Pilot_False",202,614
"G_Not_Sure",3412,2888
"CP_Pilot_True",1053,149
"CP_Pilot_False",3429,3438
"CP_Not_Sure",1507,424
"design",16,0.02
"G_Pilot_True",3288,347
"G_Pilot_False",324,593
"G_Not_Sure",3570,1878
"CP_Pilot_True",792,29
"CP_Pilot_False",4899,2650
"CP_Not_Sure",1491,139
"design",20,0.02
"G_Pilot_True",544,494
"G_Pilot_False",31,720
"G_Not_Sure",1873,6338
"CP_Pilot_True",1298,1754
"CP_Pilot_False",335,3798
"CP_Not_Sure",815,2000
"design",12,0.04
"G_Pilot_True",515,520
"G_Pilot_False",35,599
"G_Not_Sure",1965,6366
"CP_Pilot_True",1251,1626
"CP_Pilot_False",443,3866
"CP_Not_Sure",821,1993
"design",14,0.04
"G_Pilot_True",1007,549
"G_Pilot_False",57,647
"G_Not_Sure",2506,5234
"CP_Pilot_True",1539,965
"CP_Pilot_False",856,3965
"CP_Not_Sure",1175,1500
"design",16,0.04
"G_Pilot_True",1016,554
"G_Pilot_False",44,677
"G_Not_Sure",2529,5180
"CP_Pilot_True",1585,965
"CP_Pilot_False",814,3971
"CP_Not_Sure",1190,1475
"design",16,0.04
"G_Pilot_True",1584,524
"G_Pilot_False",89,703
"G_Not_Sure",2980,4120
"CP_Pilot_True",1546,536
"CP_Pilot_False",1574,3797
"CP_Not_Sure",1533,1014
"design",20,0.04
"G_Pilot_True",216,366
"G_Pilot_False",10,646
"G_Not_Sure",1376,7386
"CP_Pilot_True",1043,2690
"CP_Pilot_False",111,3157
"CP_Not_Sure",448,2551
"design",12,0.06
"G_Pilot_True",237,371
"G_Pilot_False",16,663
"G_Not_Sure",1517,7196
"CP_Pilot_True",1059,2466
"CP_Pilot_False",176,3324
"CP_Not_Sure",535,2440
"design",14,0.06
"G_Pilot_True",434,410
"G_Pilot_False",31,688
"G_Not_Sure",2151,6286
"CP_Pilot_True",1455,1774
"CP_Pilot_False",329,3511
"CP_Not_Sure",832,2099
"design",16,0.06
"G_Pilot_True",466,395
"G_Pilot_False",22,652
"G_Not_Sure",2150,6315
"CP_Pilot_True",1453,1727
"CP_Pilot_False",317,3477
"CP_Not_Sure",868,2158
"design",16,0.06
"G_Pilot_True",790,471
"G_Pilot_False",39,678
"G_Not_Sure",2593,5429
