"G_Pilot_True",70,118
"G_Pilot_False",42,438
"G_Not_Sure",2070,7262
"CP_Pilot_True",1014,2679
"CP_Pilot_False",474,2803
"CP_Not_Sure",694,2336
"design",26,0.12
"G_Pilot_True",138,118
"G_Pilot_False",69,360
"G_Not_Sure",3661,5654
"CP_Pilot_True",1794,2045
"CP_Pilot_False",818,2269
"CP_Not_Sure",1256,1818
"design",30,0.12
"G_Pilot_True",199,122
"G_Pilot_False",65,350
"G_Not_Sure",4461,4803
"CP_Pilot_True",2266,1616
"CP_Pilot_False",892,2150
"CP_Not_Sure",1567,1509
"design",34,0.12
"G_Pilot_True",215,114
"G_Pilot_False",85,330
"G_Not_Sure",4748,4508
"CP_Pilot_True",2276,1414
"CP_Pilot_False",1145,2130
"CP_Not_Sure",1627,1408
"design",38,0.12
"G_Pilot_True",380,134
"G_Pilot_False",92,257
"G_Not_Sure",5457,3680
"CP_Pilot_True",2505,1062
"CP_Pilot_False",1462,1910
"CP_Not_Sure",1962,1099
"design",46,0.12
"G_Pilot_True",80,66
"G_Pilot_False",90,360
"G_Not_Sure",3769,5635
"CP_Pilot_True",1795,2022
"CP_Pilot_False",830,2216
"CP_Not_Sure",1314,1823
"design",38,0.16
"G_Pilot_True",109,78
"G_Pilot_False",64,318
"G_Not_Sure",4489,4942
"CP_Pilot_True",2205,1709
"CP_Pilot_False",930,2078
"CP_Not_Sure",1527,1551
"design",42,0.16
"G_Pilot_True",199,88
"G_Pilot_False",70,306
"G_Not_Sure",5140,4197
"CP_Pilot_True",2460,1298
"CP_Pilot_False",1220,1961
"CP_Not_Sure",1729,1332
"design",50,0.16
"G_Pilot_True",346,113
"G_Pilot_False",99,301
"G_Not_Sure",5468,3673
"CP_Pilot_True",2777,1070
"CP_Pilot_False",1317,1832
"CP_Not_Sure",1819,1185
"design",54,0.16
"G_Pilot_True",486,115
"G_Pilot_False",105,254
"G_Not_Sure",5989,3051
"CP_Pilot_True",2731,781
"CP_Pilot_False",1741,1760
"CP_Not_Sure",2108,879
"design",66,0.16
"G_Pilot_True",44,58
"G_Pilot_False",76,350
"G_Not_Sure",3751,5721
"CP_Pilot_True",1836,2090
"CP_Pilot_False",812,2226
"CP_Not_Sure",1223,1813
"design",44,0.2
"G_Pilot_True",65,47
"G_Pilot_False",67,300
"G_Not_Sure",4535,4986
"CP_Pilot_True",2157,1712
"CP_Pilot_False",946,2032
"CP_Not_Sure",1564,1589
"design",50,0.2
"G_Pilot_True",108,61
"G_Pilot_False",80,344
"G_Not_Sure",4965,4442
"CP_Pilot_True",2395,1450
"CP_Pilot_False",1092,2035
"CP_Not_Sure",1666,1362
"design",58,0.2
"G_Pilot_True",198,76
"G_Pilot_False",75,306
"G_Not_Sure",5389,3956
"CP_Pilot_True",2499,1240
"CP_Pilot_False",1260,1922
"CP_Not_Sure",1903,1176
"design",64,0.2
"G_Pilot_True",428,94
"G_Pilot_False",91,272
"G_Not_Sure",5986,3129
"CP_Pilot_True",2793,841
"CP_Pilot_False",1647,1699
"CP_Not_Sure",2065,955
"design",78,0.2
"G_Pilot_True",46,38
"G_Pilot_False",56,334
"G_Not_Sure",4181,5345
"CP_Pilot_True",2147,1965
"CP_Pilot_False",775,2054
"CP_Not_Sure",1361,1698
"design",54,0.24
"G_Pilot_True",74,46
"G_Pilot_False",66,315
"G_Not_Sure",4523,4976
"CP_Pilot_True",2263,1675
"CP_Pilot_False",878,2039
"CP_Not_Sure",1522,1623
"design",60,0.24
"G_Pilot_True",102,54
"G_Pilot_False",86,294
"G_Not_Sure",5161,4303
"CP_Pilot_True",2485,1351
"CP_Pilot_False",1181,1984
"CP_Not_Sure",1683,1316
"design",70,0.24
"G_Pilot_True",186,79
"G_Pilot_False",91,309
"G_Not_Sure",5429,3906
"CP_Pilot_True",2540,1213
"CP_Pilot_False",1312,1874
"CP_Not_Sure",1854,1207
"design",76,0.24
"G_Pilot_True",533,112
"G_Pilot_False",94,261
"G_Not_Sure",6082,2918
"CP_Pilot_True",2855,778
"CP_Pilot_False",1601,1636
"CP_Not_Sure",2253,877
"design",94,0.24
"G_Pilot_True",24,29
"G_Pilot_False",61,341
"G_Not_Sure",4130,5415
"CP_Pilot_True",2030,1963
"CP_Pilot_False",812,2076
"CP_Not_Sure",1373,1746
