"G_Pilot_True",104,99
"G_Pilot_False",88,266
"G_Not_Sure",3321,6122
"CP_Pilot_True",1606,2447
"CP_Pilot_False",745,1973
"CP_Not_Sure",1162,2067
"design",26,0.12
"G_Pilot_True",198,66
"G_Pilot_False",107,142
"G_Not_Sure",5748,3739
"CP_Pilot_True",2837,1421
"CP_Pilot_False",1225,1295
"CP_Not_Sure",1991,1231
"design",30,0.12
"G_Pilot_True",309,54
"G_Pilot_False",99,106
"G_Not_Sure",7033,2399
"CP_Pilot_True",3524,865
"CP_Pilot_False",1477,916
"CP_Not_Sure",2440,778
"design",34,0.12
"G_Pilot_True",348,62
"G_Pilot_False",119,80
"G_Not_Sure",7400,1991
"CP_Pilot_True",3574,690
"CP_Pilot_False",1773,766
"CP_Not_Sure",2520,677
"design",38,0.12
"G_Pilot_True",592,41
"G_Pilot_False",121,49
"G_Not_Sure",8253,944
"CP_Pilot_True",3989,324
"CP_Pilot_False",2067,420
"CP_Not_Sure",2910,290
"design",46,0.12
"G_Pilot_True",101,41
"G_Pilot_False",95,159
"G_Not_Sure",5951,3653
"CP_Pilot_True",2821,1396
"CP_Pilot_False",1270,1237
"CP_Not_Sure",2056,1220
"design",38,0.16
"G_Pilot_True",190,43
"G_Pilot_False",119,117
"G_Not_Sure",6919,2612
"CP_Pilot_True",3378,969
"CP_Pilot_False",1494,965
"CP_Not_Sure",2356,838
"design",42,0.16
"G_Pilot_True",313,35
"G_Pilot_False",97,85
"G_Not_Sure",7822,1648
"CP_Pilot_True",3762,572
"CP_Pilot_False",1758,687
"CP_Not_Sure",2712,509
"design",50,0.16
"G_Pilot_True",478,43
"G_Pilot_False",114,71
"G_Not_Sure",8105,1189
"CP_Pilot_True",4037,379
"CP_Pilot_False",1809,536
"CP_Not_Sure",2851,388
"design",54,0.16
"G_Pilot_True",751,27
"G_Pilot_False",90,41
"G_Not_Sure",8450,641
"CP_Pilot_True",4175,184
"CP_Pilot_False",2126,340
"CP_Not_Sure",2990,185
"design",66,0.16
"G_Pilot_True",82,25
"G_Pilot_False",101,168
"G_Not_Sure",5731,3893
"CP_Pilot_True",2861,1476
"CP_Pilot_False",1146,1295
"CP_Not_Sure",1907,1315
"design",44,0.2
"G_Pilot_True",96,21
"G_Pilot_False",127,137
"G_Not_Sure",6719,2900
"CP_Pilot_True",3235,1122
"CP_Pilot_False",1457,989
"CP_Not_Sure",2250,947
"design",50,0.2
"G_Pilot_True",189,22
"G_Pilot_False",111,114
"G_Not_Sure",7577,1987
"CP_Pilot_True",3605,731
"CP_Pilot_False",1642,754
"CP_Not_Sure",2630,638
"design",58,0.2
"G_Pilot_True",297,28
"G_Pilot_False",116,73
"G_Not_Sure",8135,1351
"CP_Pilot_True",3957,421
"CP_Pilot_False",1809,606
"CP_Not_Sure",2782,425
"design",64,0.2
"G_Pilot_True",656,32
"G_Pilot_False",106,38
"G_Not_Sure",8462,706
"CP_Pilot_True",4239,230
"CP_Pilot_False",2062,346
"CP_Not_Sure",2923,200
"design",78,0.2
"G_Pilot_True",64,14
"G_Pilot_False",96,141
"G_Not_Sure",6300,3385
"CP_Pilot_True",3136,1398
"CP_Pilot_False",1232,1086
"CP_Not_Sure",2092,1056
"design",54,0.24
"G_Pilot_True",113,33
"G_Pilot_False",109,127
"G_Not_Sure",7065,2553
"CP_Pilot_True",3510,958
"CP_Pilot_False",1391,856
"CP_Not_Sure",2386,899
"design",60,0.24
"G_Pilot_True",158,17
"G_Pilot_False",111,88
"G_Not_Sure",7859,1767
"CP_Pilot_True",3816,615
"CP_Pilot_False",1685,702
"CP_Not_Sure",2627,555
"design",70,0.24
"G_Pilot_True",261,22
"G_Pilot_False",126,71
"G_Not_Sure",8178,1342
"CP_Pilot_True",3928,448
"CP_Pilot_False",1841,580
"CP_Not_Sure",2796,407
"design",76,0.24
"G_Pilot_True",822,32
"G_Pilot_False",83,28
"G_Not_Sure",8448,587
"CP_Pilot_True",4409,168
"CP_Pilot_False",1956,291
"CP_Not_Sure",2988,188
"design",94,0.24
"G_Pilot_True",44,13
"G_Pilot_False",68,167
"G_Not_Sure",6216,3492
"CP_Pilot_True",3040,1349
"CP_Pilot_False",1213,1186
"CP_Not_Sure",2075,1137
"design",62,0.28
"G_Pilot_True",82,15
"G_Pilot_False",98,137
"G_Not_Sure",7087,2581
"CP_Pilot_True",3463,1013
"CP_Pilot_False",1456,913
"CP_Not_Sure",2348,807
"design",70,0.28
