"G_Pilot_True",3068,370
"G_Pilot_False",94,191
"G_Not_Sure",4429,1848
"CP_Pilot_True",3271,397
"CP_Pilot_False",297,562
"CP_Not_Sure",4023,1450
"design",12,0.02
"G_Pilot_True",4837,133
"G_Pilot_False",181,110
"G_Not_Sure",4021,718
"CP_Pilot_True",4876,134
"CP_Pilot_False",782,402
"CP_Not_Sure",3381,425
"design",16,0.02
"G_Pilot_True",4921,104
"G_Pilot_False",167,73
"G_Not_Sure",4202,533
"CP_Pilot_True",4949,104
"CP_Pilot_False",982,306
"CP_Not_Sure",3359,300
"design",18,0.02
"G_Pilot_True",6054,59
"G_Pilot_False",202,56
"G_Not_Sure",3355,274
"CP_Pilot_True",6055,59
"CP_Pilot_False",1206,236
"CP_Not_Sure",2350,94
"design",20,0.02
"G_Pilot_True",6074,37
"G_Pilot_False",184,57
"G_Not_Sure",3440,208
"CP_Pilot_True",6075,37
"CP_Pilot_False",1351,191
"CP_Not_Sure",2272,74
"design",22,0.02
"G_Pilot_True",985,431
"G_Pilot_False",39,330
"G_Not_Sure",3579,4636
"CP_Pilot_True",1333,604
"CP_Pilot_False",49,564
"CP_Not_Sure",3221,4229
"design",12,0.04
"G_Pilot_True",2090,369
"G_Pilot_False",79,222
"G_Not_Sure",4386,2854
"CP_Pilot_True",2463,475
"CP_Pilot_False",136,483
"CP_Not_Sure",3956,2487
"design",16,0.04
"G_Pilot_True",1971,311
"G_Pilot_False",85,254
"G_Not_Sure",4742,2637
"CP_Pilot_True",2330,367
"CP_Pilot_False",179,559
"CP_Not_Sure",4289,2276
"design",18,0.04
"G_Pilot_True",3046,316
"G_Pilot_False",81,216
"G_Not_Sure",4467,1874
"CP_Pilot_True",3255,352
"CP_Pilot_False",236,475
"CP_Not_Sure",4103,1579
"design",20,0.04
"G_Pilot_True",3126,245
"G_Pilot_False",116,184
"G_Not_Sure",4699,1630
"CP_Pilot_True",3308,254
"CP_Pilot_False",320,523
"CP_Not_Sure",4313,1282
"design",22,0.04
"G_Pilot_True",367,352
"G_Pilot_False",30,360
"G_Not_Sure",2467,6424
"CP_Pilot_True",606,633
"CP_Pilot_False",30,542
"CP_Not_Sure",2228,5961
"design",12,0.06
"G_Pilot_True",829,336
"G_Pilot_False",33,303
"G_Not_Sure",3958,4541
"CP_Pilot_True",1286,566
"CP_Pilot_False",45,475
"CP_Not_Sure",3489,4139
"design",16,0.06
"G_Pilot_True",846,267
"G_Pilot_False",46,346
"G_Not_Sure",4264,4231
"CP_Pilot_True",1268,446
"CP_Pilot_False",69,556
"CP_Not_Sure",3819,3842
"design",18,0.06
"G_Pilot_True",1459,334
"G_Pilot_False",72,286
"G_Not_Sure",4463,3386
"CP_Pilot_True",1970,515
"CP_Pilot_False",96,470
"CP_Not_Sure",3928,3021
"design",20,0.06
"G_Pilot_True",1529,345
"G_Pilot_False",57,262
"G_Not_Sure",4735,3072
"CP_Pilot_True",1995,474
"CP_Pilot_False",114,486
"CP_Not_Sure",4212,2719
"design",22,0.06
"G_Pilot_True",357,238
"G_Pilot_False",24,372
"G_Not_Sure",3219,5790
"CP_Pilot_True",732,528
"CP_Pilot_False",30,507
"CP_Not_Sure",2838,5365
"design",16,0.08
"G_Pilot_True",727,252
"G_Pilot_False",36,317
"G_Not_Sure",4102,4566
"CP_Pilot_True",1297,515
"CP_Pilot_False",46,444
"CP_Not_Sure",3522,4176
"design",20,0.08
"G_Pilot_True",1205,306
"G_Pilot_False",54,292
"G_Not_Sure",4610,3533
"CP_Pilot_True",1835,479
"CP_Pilot_False",75,453
"CP_Not_Sure",3959,3199
"design",24,0.08
"G_Pilot_True",1196,278
"G_Pilot_False",68,298
"G_Not_Sure",4731,3429
"CP_Pilot_True",1762,440
"CP_Pilot_False",103,462
"CP_Not_Sure",4130,3103
"design",26,0.08
"G_Pilot_True",1776,277
"G_Pilot_False",63,267
"G_Not_Sure",4842,2775
"CP_Pilot_True",2237,388
"CP_Pilot_False",129,472
"CP_Not_Sure",4315,2459
"design",30,0.08
"G_Pilot_True",346,238
"G_Pilot_False",35,353
"G_Not_Sure",3635,5393
"CP_Pilot_True",842,575
"CP_Pilot_False",39,468
"CP_Not_Sure",3135,4941
"design",20,0.1
"G_Pilot_True",675,263
"G_Pilot_False",46,313
"G_Not_Sure",4345,4358
"CP_Pilot_True",1240,541
"CP_Pilot_False",61,474
"CP_Not_Sure",3765,3919
"design",26,0.1
"G_Pilot_True",944,279
"G_Pilot_False",56,328
"G_Not_Sure",4756,3637
"CP_Pilot_True",1549,497
"CP_Pilot_False",90,493
"CP_Not_Sure",4117,3254
"design",30,0.1
"G_Pilot_True",1415,303
"G_Pilot_False",52,281
"G_Not_Sure",4894,3055
"CP_Pilot_True",1992,430
"CP_Pilot_False",77,471
"CP_Not_Sure",4292,2738
"design",34,0.1
"G_Pilot_True",1980,284
"G_Pilot_False",68,252
"G_Not_Sure",4854,2562
"CP_Pilot_True",2394,357
"CP_Pilot_False",139,468
"CP_Not_Sure",4369,2273
"design",38,0.1
"G_Pilot_True",183,155
"G_Pilot_False",28,400
"G_Not_Sure",3200,6034
"CP_Pilot_True",530,464
"CP_Pilot_False",29,532
"CP_Not_Sure",2852,5593
"design",22,0.12
"G_Pilot_True",562,208
"G_Pilot_False",43,303
"G_Not_Sure",4439,4445
"CP_Pilot_True",1213,551
"CP_Pilot_False",52,434
"CP_Not_Sure",3779,3971
"design",30,0.12
"G_Pilot_True",829,230
"G_Pilot_False",50,296
"G_Not_Sure",4792,3803
"CP_Pilot_True",1546,522
"CP_Pilot_False",69,450
"CP_Not_Sure",4056,3357
"design",34,0.12
"G_Pilot_True",1686,312
"G_Pilot_False",62,290
"G_Not_Sure",4745,2905
"CP_Pilot_True",2229,422
"CP_Pilot_False",107,465
"CP_Not_Sure",4157,2620
"design",40,0.12
"G_Pilot_True",2077,321
"G_Pilot_False",62,248
"G_Not_Sure",4789,2503
"CP_Pilot_True",2448,385
"CP_Pilot_False",118,443
"CP_Not_Sure",4362,2244
"design",44,0.12
