"G_Pilot_True",93,102
"G_Pilot_False",77,271
"G_Not_Sure",3352,6105
"CP_Pilot_True",156,178
"CP_Pilot_False",123,503
"CP_Not_Sure",3243,5797
"design",26,0.12
"G_Pilot_True",360,71
"G_Pilot_False",95,88
"G_Not_Sure",7037,2349
"CP_Pilot_True",762,141
"CP_Pilot_False",195,178
"CP_Not_Sure",6535,2189
"design",34,0.12
"G_Pilot_True",566,39
"G_Pilot_False",109,65
"G_Not_Sure",7875,1346
"CP_Pilot_True",1164,86
"CP_Pilot_False",218,145
"CP_Not_Sure",7168,1219
"design",40,0.12
"G_Pilot_True",568,23
"G_Pilot_False",140,58
"G_Not_Sure",8328,883
"CP_Pilot_True",1077,55
"CP_Pilot_False",318,118
"CP_Not_Sure",7641,791
"design",46,0.12
"G_Pilot_True",951,20
"G_Pilot_False",98,37
"G_Not_Sure",8441,453
"CP_Pilot_True",1592,40
"CP_Pilot_False",294,72
"CP_Not_Sure",7604,398
"design",52,0.12
"G_Pilot_True",100,43
"G_Pilot_False",106,139
"G_Not_Sure",5869,3743
"CP_Pilot_True",293,125
"CP_Pilot_False",163,284
"CP_Not_Sure",5619,3516
"design",38,0.16
"G_Pilot_True",306,34
"G_Pilot_False",112,76
"G_Not_Sure",7847,1625
"CP_Pilot_True",816,114
"CP_Pilot_False",241,153
"CP_Not_Sure",7208,1468
"design",50,0.16
"G_Pilot_True",500,34
"G_Pilot_False",102,45
"G_Not_Sure",8342,977
"CP_Pilot_True",1108,78
"CP_Pilot_False",229,100
"CP_Not_Sure",7607,878
"design",58,0.16
"G_Pilot_True",744,15
"G_Pilot_False",98,30
"G_Not_Sure",8512,601
"CP_Pilot_True",1461,46
"CP_Pilot_False",292,77
"CP_Not_Sure",7601,523
"design",66,0.16
"G_Pilot_True",1502,10
"G_Pilot_False",92,24
"G_Not_Sure",8070,302
"CP_Pilot_True",2242,26
"CP_Pilot_False",286,58
"CP_Not_Sure",7136,252
"design",74,0.16
"G_Pilot_True",78,27
"G_Pilot_False",81,164
"G_Not_Sure",5772,3878
"CP_Pilot_True",244,108
"CP_Pilot_False",141,288
"CP_Not_Sure",5546,3673
"design",44,0.2
"G_Pilot_True",188,23
"G_Pilot_False",109,95
"G_Not_Sure",7694,1891
"CP_Pilot_True",621,98
"CP_Pilot_False",223,166
"CP_Not_Sure",7147,1745
"design",58,0.2
"G_Pilot_True",402,27
"G_Pilot_False",89,45
"G_Not_Sure",8352,1085
"CP_Pilot_True",1148,86
"CP_Pilot_False",221,103
"CP_Not_Sure",7474,968
"design",68,0.2
"G_Pilot_True",626,17
"G_Pilot_False",116,32
"G_Not_Sure",8553,656
"CP_Pilot_True",1463,58
"CP_Pilot_False",279,71
"CP_Not_Sure",7553,576
"design",78,0.2
"G_Pilot_True",1262,17
"G_Pilot_False",88,22
"G_Not_Sure",8255,356
"CP_Pilot_True",2115,38
"CP_Pilot_False",265,55
"CP_Not_Sure",7225,302
"design",88,0.2
"G_Pilot_True",64,21
"G_Pilot_False",88,147
"G_Not_Sure",6367,3313
"CP_Pilot_True",330,118
"CP_Pilot_False",145,261
"CP_Not_Sure",6044,3102
"design",54,0.24
"G_Pilot_True",174,24
"G_Pilot_False",129,95
"G_Not_Sure",7739,1839
"CP_Pilot_True",660,96
"CP_Pilot_False",225,183
"CP_Not_Sure",7157,1679
"design",70,0.24
"G_Pilot_True",406,24
"G_Pilot_False",95,61
"G_Not_Sure",8412,1002
"CP_Pilot_True",1236,85
"CP_Pilot_False",239,117
"CP_Not_Sure",7438,885
"design",82,0.24
"G_Pilot_True",774,32
"G_Pilot_False",106,47
"G_Not_Sure",8457,584
"CP_Pilot_True",1721,68
"CP_Pilot_False",251,102
"CP_Not_Sure",7365,493
"design",94,0.24
"G_Pilot_True",1034,20
"G_Pilot_False",117,23
"G_Not_Sure",8463,343
"CP_Pilot_True",1931,36
"CP_Pilot_False",344,47
"CP_Not_Sure",7339,303
"design",106,0.24
"G_Pilot_True",51,14
"G_Pilot_False",74,142
"G_Not_Sure",6285,3434
"CP_Pilot_True",261,90
"CP_Pilot_False",121,218
"CP_Not_Sure",6028,3282
"design",62,0.28
"G_Pilot_True",165,23
"G_Pilot_False",87,90
"G_Not_Sure",7962,1673
"CP_Pilot_True",764,99
"CP_Pilot_False",178,166
"CP_Not_Sure",7272,1521
"design",82,0.28
"G_Pilot_True",374,21
"G_Pilot_False",99,63
"G_Not_Sure",8455,988
"CP_Pilot_True",1290,97
"CP_Pilot_False",229,127
"CP_Not_Sure",7409,848
"design",96,0.28
"G_Pilot_True",683,23
"G_Pilot_False",106,31
"G_Not_Sure",8592,565
"CP_Pilot_True",1700,53
"CP_Pilot_False",280,76
"CP_Not_Sure",7401,490
"design",110,0.28
"G_Pilot_True",1135,18
"G_Pilot_False",104,26
"G_Not_Sure",8356,361
"CP_Pilot_True",2058,38
"CP_Pilot_False",313,58
"CP_Not_Sure",7224,309
"design",124,0.28
"G_Pilot_True",109,8
"G_Pilot_False",92,91
"G_Not_Sure",7896,1804
"CP_Pilot_True",625,107
"CP_Pilot_False",197,176
"CP_Not_Sure",7275,1620
"design",92,0.32
"G_Pilot_True",558,29
"G_Pilot_False",93,47
"G_Not_Sure",8660,613
"CP_Pilot_True",1655,72
"CP_Pilot_False",255,92
"CP_Not_Sure",7401,525
"design",122,0.32
"G_Pilot_True",1300,21
"G_Pilot_False",93,20
"G_Not_Sure",8251,315
"CP_Pilot_True",2281,35
"CP_Pilot_False",269,39
"CP_Not_Sure",7094,282
"design",142,0.32
"G_Pilot_True",2058,12
"G_Pilot_False",90,9
"G_Not_Sure",7671,160
"CP_Pilot_True",2646,17
"CP_Pilot_False",296,27
"CP_Not_Sure",6877,137
"design",162,0.32
"G_Pilot_True",2956,5
"G_Pilot_False",85,6
"G_Not_Sure",6885,63
"CP_Pilot_True",3180,6
"CP_Pilot_False",287,17
"CP_Not_Sure",6459,51
"design",182,0.32
"G_Pilot_True",46,11
"G_Pilot_False",94,108
"G_Not_Sure",7269,2472
"CP_Pilot_True",397,86
"CP_Pilot_False",173,190
"CP_Not_Sure",6839,2315
"design",92,0.36
"G_Pilot_True",331,12
"G_Pilot_False",113,54
"G_Not_Sure",8538,952
"CP_Pilot_True",1279,77
"CP_Pilot_False",235,112
"CP_Not_Sure",7468,829
"design",122,0.36
"G_Pilot_True",708,19
"G_Pilot_False",97,33
"G_Not_Sure",8609,534
"CP_Pilot_True",1866,58
"CP_Pilot_False",269,71
"CP_Not_Sure",7279,457
"design",142,0.36
"G_Pilot_True",1316,14
"G_Pilot_False",83,24
"G_Not_Sure",8276,287
"CP_Pilot_True",2241,36
"CP_Pilot_False",256,55
"CP_Not_Sure",7178,234
"design",162,0.36
"G_Pilot_True",2074,17
"G_Pilot_False",80,17
"G_Not_Sure",7638,174
"CP_Pilot_True",2632,23
"CP_Pilot_False",304,38
"CP_Not_Sure",6856,147
"design",182,0.36
"G_Pilot_True",20,8
"G_Pilot_False",99,128
"G_Not_Sure",6718,3027
"CP_Pilot_True",263,71
"CP_Pilot_False",154,207
"CP_Not_Sure",6420,2885
"design",92,0.4
"G_Pilot_True",140,14
"G_Pilot_False",100,76
"G_Not_Sure",8308,1362
"CP_Pilot_True",916,94
"CP_Pilot_False",193,148
"CP_Not_Sure",7439,1210
"design",122,0.4
"G_Pilot_True",362,18
"G_Pilot_False",95,47
"G_Not_Sure",8616,862
"CP_Pilot_True",1482,94
"CP_Pilot_False",250,96
"CP_Not_Sure",7341,737
"design",142,0.4
"G_Pilot_True",821,25
"G_Pilot_False",91,32
"G_Not_Sure",8553,478
"CP_Pilot_True",2033,67
"CP_Pilot_False",269,59
"CP_Not_Sure",7163,409
"design",162,0.4
"G_Pilot_True",1404,25
"G_Pilot_False",81,17
"G_Not_Sure",8203,270
"CP_Pilot_True",2289,36
"CP_Pilot_False",262,43
"CP_Not_Sure",7137,233
"design",182,0.4
"G_Pilot_True",12,0
"G_Pilot_False",115,171
"G_Not_Sure",6049,3653
"CP_Pilot_True",160,51
"CP_Pilot_False",160,256
"CP_Not_Sure",5856,3517
"design",92,0.44
"G_Pilot_True",66,11
"G_Pilot_False",95,91
"G_Not_Sure",7848,1889
"CP_Pilot_True",622,86
"CP_Pilot_False",185,151
"CP_Not_Sure",7202,1754
"design",122,0.44
"G_Pilot_True",204,15
"G_Pilot_False",95,76
"G_Not_Sure",8459,1151
"CP_Pilot_True",1172,89
"CP_Pilot_False",204,125
"CP_Not_Sure",7382,1028
"design",142,0.44
"G_Pilot_True",450,16
"G_Pilot_False",104,42
"G_Not_Sure",8710,678
"CP_Pilot_True",1660,68
"CP_Pilot_False",252,83
"CP_Not_Sure",7352,585
"design",162,0.44
"G_Pilot_True",840,28
"G_Pilot_False",86,24
"G_Not_Sure",8612,410
"CP_Pilot_True",2044,62
"CP_Pilot_False",276,50
"CP_Not_Sure",7218,350
"design",182,0.44
"G_Pilot_True",4,5
"G_Pilot_False",94,166
"G_Not_Sure",5514,4217
"CP_Pilot_True",100,49
"CP_Pilot_False",130,260
"CP_Not_Sure",5382,4079
"design",92,0.48
"G_Pilot_True",30,3
"G_Pilot_False",95,105
"G_Not_Sure",7419,2348
"CP_Pilot_True",424,86
"CP_Pilot_False",158,167
"CP_Not_Sure",6962,2203
"design",122,0.48
"G_Pilot_True",80,13
"G_Pilot_False",96,80
"G_Not_Sure",8210,1521
"CP_Pilot_True",858,99
"CP_Pilot_False",200,137
"CP_Not_Sure",7328,1378
"design",142,0.48
"G_Pilot_True",259,13
"G_Pilot_False",113,54
"G_Not_Sure",8585,976
"CP_Pilot_True",1350,89
"CP_Pilot_False",247,101
"CP_Not_Sure",7360,853
"design",162,0.48
"G_Pilot_True",549,23
"G_Pilot_False",97,32
"G_Not_Sure",8712,587
"CP_Pilot_True",1802,73
"CP_Pilot_False",262,74
"CP_Not_Sure",7294,495
"design",182,0.48
