"G_Pilot_True",15,152
"G_Pilot_False",13,876
"G_Not_Sure",516,8428
"CP_Pilot_True",25,257
"CP_Pilot_False",20,1575
"CP_Not_Sure",499,7624
"design",26,0.12
"G_Pilot_True",60,144
"G_Pilot_False",30,939
"G_Not_Sure",1109,7718
"CP_Pilot_True",136,337
"CP_Pilot_False",40,1639
"CP_Not_Sure",1023,6825
"design",34,0.12
"G_Pilot_True",94,199
"G_Pilot_False",22,1086
"G_Not_Sure",1239,7360
"CP_Pilot_True",184,392
"CP_Pilot_False",42,1864
"CP_Not_Sure",1129,6389
"design",40,0.12
"G_Pilot_True",99,218
"G_Pilot_False",25,1109
"G_Not_Sure",1225,7324
"CP_Pilot_True",174,392
"CP_Pilot_False",56,2110
"CP_Not_Sure",1119,6149
"design",46,0.12
"G_Pilot_True",123,278
"G_Pilot_False",37,1243
"G_Not_Sure",1365,6954
"CP_Pilot_True",198,469
"CP_Pilot_False",93,2416
"CP_Not_Sure",1234,5590
"design",52,0.12
"G_Pilot_True",21,65
"G_Pilot_False",24,908
"G_Not_Sure",952,8030
"CP_Pilot_True",57,184
"CP_Pilot_False",36,1552
"CP_Not_Sure",904,7267
"design",38,0.16
"G_Pilot_True",52,111
"G_Pilot_False",25,1019
"G_Not_Sure",1247,7546
"CP_Pilot_True",121,315
"CP_Pilot_False",41,1742
"CP_Not_Sure",1162,6619
"design",50,0.16
"G_Pilot_True",85,166
"G_Pilot_False",32,1165
"G_Not_Sure",1301,7251
"CP_Pilot_True",191,399
"CP_Pilot_False",70,2079
"CP_Not_Sure",1157,6104
"design",58,0.16
"G_Pilot_True",107,214
"G_Pilot_False",35,1156
"G_Not_Sure",1381,7107
"CP_Pilot_True",201,436
"CP_Pilot_False",81,2233
"CP_Not_Sure",1241,5808
"design",66,0.16
"G_Pilot_True",213,313
"G_Pilot_False",43,1284
"G_Not_Sure",1517,6630
"CP_Pilot_True",318,499
"CP_Pilot_False",124,2390
"CP_Not_Sure",1331,5338
"design",74,0.16
"G_Pilot_True",17,52
"G_Pilot_False",20,926
"G_Not_Sure",977,8008
"CP_Pilot_True",45,183
"CP_Pilot_False",29,1463
"CP_Not_Sure",940,7340
"design",44,0.2
"G_Pilot_True",20,68
"G_Pilot_False",20,1020
"G_Not_Sure",1242,7630
"CP_Pilot_True",93,279
"CP_Pilot_False",37,1739
"CP_Not_Sure",1152,6700
"design",58,0.2
"G_Pilot_True",65,129
"G_Pilot_False",21,1165
"G_Not_Sure",1360,7260
"CP_Pilot_True",182,399
"CP_Pilot_False",50,1955
"CP_Not_Sure",1214,6200
"design",68,0.2
"G_Pilot_True",97,175
"G_Pilot_False",38,1228
"G_Not_Sure",1396,7066
"CP_Pilot_True",209,435
"CP_Pilot_False",70,2220
"CP_Not_Sure",1252,5814
"design",78,0.2
"G_Pilot_True",181,296
"G_Pilot_False",44,1271
"G_Not_Sure",1516,6692
"CP_Pilot_True",294,489
"CP_Pilot_False",101,2354
"CP_Not_Sure",1346,5416
"design",88,0.2
"G_Pilot_True",17,33
"G_Pilot_False",11,1024
"G_Not_Sure",1117,7798
"CP_Pilot_True",65,205
"CP_Pilot_False",15,1476
