"G_Pilot_True",65,109
"G_Pilot_False",31,392
"G_Not_Sure",2088,7315
"CP_Pilot_True",110,188
"CP_Pilot_False",47,733
"CP_Not_Sure",2027,6895
"design",26,0.12
"G_Pilot_True",251,108
"G_Pilot_False",84,308
"G_Not_Sure",4403,4846
"CP_Pilot_True",492,241
"CP_Pilot_False",135,572
"CP_Not_Sure",4111,4449
"design",34,0.12
"G_Pilot_True",382,122
"G_Pilot_False",81,284
"G_Not_Sure",5206,3925
"CP_Pilot_True",751,256
"CP_Pilot_False",150,560
"CP_Not_Sure",4768,3515
"design",40,0.12
"G_Pilot_True",395,104
"G_Pilot_False",89,284
"G_Not_Sure",5647,3481
"CP_Pilot_True",721,210
"CP_Pilot_False",226,616
"CP_Not_Sure",5184,3043
"design",46,0.12
"G_Pilot_True",606,137
"G_Pilot_False",119,235
"G_Not_Sure",6075,2828
"CP_Pilot_True",1019,224
"CP_Pilot_False",333,537
"CP_Not_Sure",5448,2439
"design",52,0.12
"G_Pilot_True",68,57
"G_Pilot_False",69,365
"G_Not_Sure",3838,5603
"CP_Pilot_True",197,165
"CP_Pilot_False",120,639
"CP_Not_Sure",3658,5221
"design",38,0.16
"G_Pilot_True",181,81
"G_Pilot_False",90,289
"G_Not_Sure",5066,4293
"CP_Pilot_True",505,247
"CP_Pilot_False",180,556
"CP_Not_Sure",4652,3860
"design",50,0.16
"G_Pilot_True",332,117
"G_Pilot_False",104,304
"G_Not_Sure",5573,3570
"CP_Pilot_True",726,259
"CP_Pilot_False",206,612
"CP_Not_Sure",5077,3120
"design",58,0.16
"G_Pilot_True",499,119
"G_Pilot_False",100,265
"G_Not_Sure",5999,3018
"CP_Pilot_True",964,260
"CP_Pilot_False",265,540
"CP_Not_Sure",5369,2602
"design",66,0.16
"G_Pilot_True",1035,145
"G_Pilot_False",123,243
"G_Not_Sure",6081,2373
"CP_Pilot_True",1517,253
"CP_Pilot_False",327,523
"CP_Not_Sure",5395,1985
"design",74,0.16
"G_Pilot_True",57,31
"G_Pilot_False",55,360
"G_Not_Sure",3725,5772
"CP_Pilot_True",180,140
"CP_Pilot_False",89,629
"CP_Not_Sure",3568,5394
"design",44,0.2
"G_Pilot_True",140,60
"G_Pilot_False",80,318
"G_Not_Sure",4992,4410
"CP_Pilot_True",397,212
"CP_Pilot_False",150,544
"CP_Not_Sure",4665,4032
"design",58,0.2
"G_Pilot_True",291,98
"G_Pilot_False",88,281
"G_Not_Sure",5638,3604
"CP_Pilot_True",802,262
"CP_Pilot_False",184,545
"CP_Not_Sure",5031,3176
"design",68,0.2
"G_Pilot_True",433,102
"G_Pilot_False",114,270
"G_Not_Sure",5863,3218
"CP_Pilot_True",979,258
"CP_Pilot_False",244,544
"CP_Not_Sure",5187,2788
"design",78,0.2
"G_Pilot_True",774,135
"G_Pilot_False",121,239
"G_Not_Sure",6212,2519
"CP_Pilot_True",1338,249
"CP_Pilot_False",306,517
"CP_Not_Sure",5463,2127
"design",88,0.2
"G_Pilot_True",42,32
"G_Pilot_False",52,358
"G_Not_Sure",4135,5381
"CP_Pilot_True",224,190
"CP_Pilot_False",82,574
"CP_Not_Sure",3923,5007
"design",54,0.24
"G_Pilot_True",114,37
"G_Pilot_False",70,320
"G_Not_Sure",5288,4171
"CP_Pilot_True",490,186
"CP_Pilot_False",143,539
"CP_Not_Sure",4839,3803
"design",70,0.24
"G_Pilot_True",256,81
"G_Pilot_False",106,283
"G_Not_Sure",5673,3601
"CP_Pilot_True",821,264
"CP_Pilot_False",190,520
"CP_Not_Sure",5024,3181
"design",82,0.24
"G_Pilot_True",500,134
"G_Pilot_False",99,257
"G_Not_Sure",6053,2957
"CP_Pilot_True",1193,318
"CP_Pilot_False",231,506
"CP_Not_Sure",5228,2524
"design",94,0.24
"G_Pilot_True",716,142
"G_Pilot_False",115,240
"G_Not_Sure",6329,2458
"CP_Pilot_True",1334,291
"CP_Pilot_False",309,514
"CP_Not_Sure",5517,2035
"design",106,0.24
"G_Pilot_True",25,27
"G_Pilot_False",58,357
"G_Not_Sure",4096,5437
"CP_Pilot_True",209,151
"CP_Pilot_False",95,539
"CP_Not_Sure",3875,5131
"design",62,0.28
"G_Pilot_True",118,50
"G_Pilot_False",93,319
"G_Not_Sure",5264,4156
"CP_Pilot_True",548,235
"CP_Pilot_False",170,508
"CP_Not_Sure",4757,3782
"design",82,0.28
"G_Pilot_True",202,66
"G_Pilot_False",90,268
"G_Not_Sure",5854,3520
"CP_Pilot_True",783,250
"CP_Pilot_False",189,520
"CP_Not_Sure",5174,3084
"design",96,0.28
"G_Pilot_True",499,114
"G_Pilot_False",105,264
"G_Not_Sure",5997,3021
"CP_Pilot_True",1128,305
"CP_Pilot_False",260,556
"CP_Not_Sure",5213,2538
"design",110,0.28
"G_Pilot_True",831,122
"G_Pilot_False",117,235
"G_Not_Sure",6278,2417
"CP_Pilot_True",1462,229
"CP_Pilot_False",337,528
"CP_Not_Sure",5427,2017
"design",124,0.28
"G_Pilot_True",63,31
"G_Pilot_False",89,306
"G_Not_Sure",5230,4281
"CP_Pilot_True",388,221
"CP_Pilot_False",149,508
"CP_Not_Sure",4845,3889
"design",92,0.32
"G_Pilot_True",408,108
"G_Pilot_False",102,264
"G_Not_Sure",6094,3024
"CP_Pilot_True",1100,308
"CP_Pilot_False",257,505
"CP_Not_Sure",5247,2583
"design",122,0.32
"G_Pilot_True",848,121
"G_Pilot_False",109,230
"G_Not_Sure",6293,2399
"CP_Pilot_True",1512,245
"CP_Pilot_False",296,486
"CP_Not_Sure",5442,2019
"design",142,0.32
"G_Pilot_True",1419,174
"G_Pilot_False",118,224
"G_Not_Sure",6202,1863
"CP_Pilot_True",1819,222
"CP_Pilot_False",407,494
"CP_Not_Sure",5513,1545
"design",162,0.32
"G_Pilot_True",2079,170
"G_Pilot_False",140,175
"G_Not_Sure",5951,1485
"CP_Pilot_True",2203,185
"CP_Pilot_False",511,444
"CP_Not_Sure",5456,1201
"design",182,0.32
"G_Pilot_True",45,15
"G_Pilot_False",78,312
"G_Not_Sure",4781,4769
"CP_Pilot_True",264,152
"CP_Pilot_False",139,502
"CP_Not_Sure",4501,4442
"design",92,0.36
"G_Pilot_True",188,61
"G_Pilot_False",87,306
"G_Not_Sure",5833,3525
"CP_Pilot_True",841,265
"CP_Pilot_False",180,530
"CP_Not_Sure",5087,3097
"design",122,0.36
"G_Pilot_True",486,119
"G_Pilot_False",100,244
"G_Not_Sure",6149,2902
"CP_Pilot_True",1263,271
"CP_Pilot_False",266,512
"CP_Not_Sure",5206,2482
"design",142,0.36
"G_Pilot_True",862,148
"G_Pilot_False",125,229
"G_Not_Sure",6286,2350
"CP_Pilot_True",1545,245
"CP_Pilot_False",326,488
"CP_Not_Sure",5402,1994
"design",162,0.36
"G_Pilot_True",1371,158
"G_Pilot_False",114,211
"G_Not_Sure",6222,1924
"CP_Pilot_True",1761,208
"CP_Pilot_False",395,468
"CP_Not_Sure",5551,1617
"design",182,0.36
"G_Pilot_True",12,10
"G_Pilot_False",72,349
"G_Not_Sure",4498,5059
"CP_Pilot_True",169,114
"CP_Pilot_False",111,524
"CP_Not_Sure",4302,4780
"design",92,0.4
"G_Pilot_True",100,35
"G_Pilot_False",90,306
"G_Not_Sure",5513,3956
"CP_Pilot_True",634,258
"CP_Pilot_False",166,545
"CP_Not_Sure",4903,3494
"design",122,0.4
"G_Pilot_True",245,60
"G_Pilot_False",91,298
"G_Not_Sure",6034,3272
"CP_Pilot_True",1021,294
"CP_Pilot_False",198,551
"CP_Not_Sure",5151,2785
"design",142,0.4
"G_Pilot_True",520,95
"G_Pilot_False",96,214
"G_Not_Sure",6229,2846
"CP_Pilot_True",1276,277
"CP_Pilot_False",267,488
"CP_Not_Sure",5302,2390
"design",162,0.4
"G_Pilot_True",941,134
"G_Pilot_False",119,230
"G_Not_Sure",6252,2324
"CP_Pilot_True",1546,223
"CP_Pilot_False",322,492
"CP_Not_Sure",5444,1973
"design",182,0.4
"G_Pilot_True",6,7
"G_Pilot_False",64,353
"G_Not_Sure",4098,5472
"CP_Pilot_True",105,83
"CP_Pilot_False",99,511
"CP_Not_Sure",3964,5238
"design",92,0.44
"G_Pilot_True",47,22
"G_Pilot_False",67,351
"G_Not_Sure",5199,4314
"CP_Pilot_True",456,223
"CP_Pilot_False",118,540
"CP_Not_Sure",4739,3924
"design",122,0.44
"G_Pilot_True",147,34
"G_Pilot_False",75,273
"G_Not_Sure",5803,3668
"CP_Pilot_True",756,269
"CP_Pilot_False",150,498
"CP_Not_Sure",5119,3208
"design",142,0.44
"G_Pilot_True",332,81
"G_Pilot_False",85,255
"G_Not_Sure",6095,3152
"CP_Pilot_True",1125,317
"CP_Pilot_False",213,507
"CP_Not_Sure",5174,2664
"design",162,0.44
"G_Pilot_True",595,121
"G_Pilot_False",113,232
"G_Not_Sure",6289,2650
"CP_Pilot_True",1373,278
"CP_Pilot_False",283,482
"CP_Not_Sure",5341,2243
"design",182,0.44
"G_Pilot_True",4,1
"G_Pilot_False",53,339
"G_Not_Sure",3644,5959
"CP_Pilot_True",63,72
"CP_Pilot_False",84,486
"CP_Not_Sure",3554,5741
"design",92,0.48
"G_Pilot_True",20,10
"G_Pilot_False",66,325
"G_Not_Sure",5011,4568
"CP_Pilot_True",311,170
"CP_Pilot_False",116,484
"CP_Not_Sure",4670,4249
"design",122,0.48
"G_Pilot_True",74,19
"G_Pilot_False",74,328
"G_Not_Sure",5458,4047
"CP_Pilot_True",562,258
"CP_Pilot_False",132,524
"CP_Not_Sure",4912,3612
"design",142,0.48
"G_Pilot_True",170,39
"G_Pilot_False",106,307
"G_Not_Sure",5944,3434
"CP_Pilot_True",893,290
"CP_Pilot_False",208,531
"CP_Not_Sure",5119,2959
"design",162,0.48
"G_Pilot_True",369,101
"G_Pilot_False",94,236
"G_Not_Sure",6239,2961
"CP_Pilot_True",1232,308
"CP_Pilot_False",236,469
"CP_Not_Sure",5234,2521
"design",182,0.48
